,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
51110,United Kingdom,GBR,,,NAT_TOTAL,20210111,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3118518.0,81960.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51111,United Kingdom,GBR,,,NAT_TOTAL,20210112,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3164051.0,83203.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51112,United Kingdom,GBR,,,NAT_TOTAL,20210113,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,"The UK has so far secured access to 367 million doses from 7 vaccine developers across 4 different formats (viral vectored vaccines, recombinant protein-based adjuvanted vaccines, whole inactivated viral vaccines and mRNA vaccines), with an expected cost of £2.9bn across the five final contracts signed to date. As announced in the Spending Review, the government has now made available more than £6bn in total to develop and procure COVID-19 vaccines.    Not coded amount as not clear that this is new spending and if so exactly how much,    https://web.archive.org/web/20210129112143/https://www.gov.uk/government/publications/uk-covid-19-vaccines-delivery-plan/uk-covid-19-vaccines-delivery-plan",3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3211576.0,84767.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51113,United Kingdom,GBR,,,NAT_TOTAL,20210114,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3260258.0,86015.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51114,United Kingdom,GBR,,,NAT_TOTAL,20210115,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3316019.0,87295.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51115,United Kingdom,GBR,,,NAT_TOTAL,20210116,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3357361.0,88590.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51116,United Kingdom,GBR,,,NAT_TOTAL,20210117,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3395959.0,89261.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51117,United Kingdom,GBR,,,NAT_TOTAL,20210118,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,"From the 18th January, all travel corridors to close and you must self-isolate after arriving in the UK, even if you have tested negative. Most people travelling to the UK from abroad need proof of a negative coronavirus (COVID-19) test result.  https://web.archive.org/web/20210124212610/https://www.gov.uk/coronavirus",2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,80+ yrs,80+ yrs,0.0,0.0,0.0,2.0,5.0,,,,3433494.0,89860.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51118,United Kingdom,GBR,,,NAT_TOTAL,20210119,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,Who can get the COVID-19 vaccine  The NHS is currently offering the COVID-19 vaccine to people most at risk from coronavirus.    It's being given to:    people aged 80 and over  some people aged 70 and over  some people who are clinically extremely vulnerable  people who live or work in care homes  health and social care workers    https://web.archive.org/web/20210119133704/http://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/coronavirus-vaccine,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,Who can get the COVID-19 vaccine  The NHS is currently offering the COVID-19 vaccine to people most at risk from coronavirus.    It's being given to:    people aged 80 and over  some people aged 70 and over  some people who are clinically extremely vulnerable  people who live or work in care homes  health and social care workers    https://web.archive.org/web/20210119133704/http://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/coronavirus-vaccine,,,3466849.0,91470.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51119,United Kingdom,GBR,,,NAT_TOTAL,20210120,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3505754.0,93290.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51120,United Kingdom,GBR,,,NAT_TOTAL,20210121,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3543646.0,94580.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51121,United Kingdom,GBR,,,NAT_TOTAL,20210122,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3583907.0,95981.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51122,United Kingdom,GBR,,,NAT_TOTAL,20210123,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3617459.0,97329.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51123,United Kingdom,GBR,,,NAT_TOTAL,20210124,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3647463.0,97939.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51124,United Kingdom,GBR,,,NAT_TOTAL,20210125,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3669658.0,98531.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51125,United Kingdom,GBR,,,NAT_TOTAL,20210126,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,A; C    Pfizer; Moderna     Evidence of ongoing vaccination   https://web.archive.org/web/20210131214213/https://www.bbc.com/news/uk-55881092,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3689746.0,100162.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51126,United Kingdom,GBR,,,NAT_TOTAL,20210127,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3715054.0,101887.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51127,United Kingdom,GBR,,,NAT_TOTAL,20210128,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3743734.0,103126.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51128,United Kingdom,GBR,,,NAT_TOTAL,20210129,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3772813.0,104371.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
51129,United Kingdom,GBR,,,NAT_TOTAL,20210130,3.0,1.0,,3.0,1.0,,2.0,1.0,,4.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,,2.0,1.0,,2.0,,0.0,,0.0,,2.0,1.0,,2.0,,1.0,,0.0,,0.0,,3.0,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,,1.0,,70-74 yrs,70-74 yrs,1.0,0.0,0.0,2.0,5.0,,,,3796088.0,105571.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
