,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
14571,United Kingdom,GBR,,,NAT_TOTAL,20220112,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,14862138.0,151007.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14572,United Kingdom,GBR,,,NAT_TOTAL,20220113,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,14967817.0,151342.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14573,United Kingdom,GBR,,,NAT_TOTAL,20220114,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15066395.0,151612.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14574,United Kingdom,GBR,,,NAT_TOTAL,20220115,1.0,1.0,,2.0,1.0,,2.0,1.0,Vaccine status certification required for entry to some businesses and venues in England. Nightclubs closed in NIR- so strictest policy for vaccinated people is 2T in NIR    In England this requirement ends on 27 January      http://web.archive.org/web/20220117182750/https://www.gov.uk/guidance/nhs-covid-pass,3.0,0.0,In Northern Ireland 'No more than 30 people can meet in a private home and stay overnight. Regulations remain in place that prevent gatherings/ parties of more than 30 people in domestic settings.'    https://archive.vn/rXYXV,1.0,0.0,"Northern Ireland- recommendations remain in place    Travel  You should avoid visiting places where there is a chance that large numbers of people will gather and crowds will form.  If you go somewhere and there are crowds which will make social distancing difficult, consider going somewhere else instead.  When travelling you should walk, cycle or use private transport, shared only with members of your household where possible.  If possible, you should avoid car sharing with people from outside of your household. If you are car sharing, as well as wearing a face covering, good ventilation in the car is vitally important - particularly by keeping a window open.    https://archive.vn/rXYXV",0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15147120.0,151899.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14575,United Kingdom,GBR,,,NAT_TOTAL,20220116,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15217280.0,151987.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14576,United Kingdom,GBR,,,NAT_TOTAL,20220117,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15305410.0,152075.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14577,United Kingdom,GBR,,,NAT_TOTAL,20220118,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15399300.0,152513.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14578,United Kingdom,GBR,,,NAT_TOTAL,20220119,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15506750.0,152872.0,48.61,48.61,58.33,58.33,51.04,51.04,54.76,54.76,25.0,25.0
14579,United Kingdom,GBR,,,NAT_TOTAL,20220120,1.0,0.0,"Face covering rules dropped in England, schools back to 0 value comparable to pre-Covid-19 times    Scotland retains requirement for face coverings in schools, so 1T coding    England- http://web.archive.org/web/20220126120656/https://inews.co.uk/news/education/face-mask-school-do-you-have-new-covid-rules-explained-restrictions-end-1413190    Scotland- http://web.archive.org/web/20220126120651/https://www.dailyrecord.co.uk/news/politics/nicola-sturgeon-confirms-face-mask-26044510",2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15613283.0,153202.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14580,United Kingdom,GBR,,,NAT_TOTAL,20220121,1.0,0.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15709059.0,153490.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14581,United Kingdom,GBR,,,NAT_TOTAL,20220122,1.0,0.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15784488.0,153787.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14582,United Kingdom,GBR,,,NAT_TOTAL,20220123,1.0,0.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15859288.0,153862.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14583,United Kingdom,GBR,,,NAT_TOTAL,20220124,1.0,0.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,15953685.0,153916.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14584,United Kingdom,GBR,,,NAT_TOTAL,20220125,1.0,0.0,,2.0,1.0,,2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,16047716.0,154356.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14585,United Kingdom,GBR,,,NAT_TOTAL,20220126,1.0,0.0,,2.0,1.0,"26 January- Nightclubs reopen in Northern Ireland, still legal requirement to present evidence of vaccination to enter in all nations, so 2G coding remains    https://archive.vn/uKOuw    From Wednesday, the legal requirement to provide proof of your Covid-19 status will only apply in relation to nightclubs and indoor unseated or partially seated events with 500 people or more in Northern Ireland      https://archive.vn/dNirZ  ",2.0,1.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,16149319.0,154702.0,46.76,46.76,54.76,54.76,50.0,50.0,53.57,53.57,25.0,25.0
14586,United Kingdom,GBR,,,NAT_TOTAL,20220127,1.0,0.0,,2.0,0.0,"England's Plan B measures are to end from Thursday 27 January. Covid passports dropped meaning all businesses are open, without any requirement to present a pass to get in. Mandatory Covid passports for entering nightclubs and large events would end, though organisations could choose to use the NHS Covid pass if they wished. People would no longer be advised to work from home and should discuss their return to offices with employers  Face masks will no longer be mandated, though people are still advised to wear coverings in enclosed or crowded spaces and when meeting strangers.    Covid passes still required in other devolved nations for access to some businesses so coding remains at a 2, but now Targeted not General    http://web.archive.org/web/20220121121233/https://www.bbc.com/news/uk-60047438",2.0,0.0,"England's Plan B measures are to end from Thursday 27 January. Covid passports dropped meaning all businesses are open, without any requirement to present a pass to get in. Mandatory Covid passports for entering nightclubs and large events would end, though organisations could choose to use the NHS Covid pass if they wished. People would no longer be advised to work from home and should discuss their return to offices with employers  Face masks will no longer be mandated, though people are still advised to wear coverings in enclosed or crowded spaces and when meeting strangers.    Covid passes still required in other devolved nations for access to some large public events so coding remains at a 2, but now Targeted not General    http://web.archive.org/web/20220121121233/https://www.bbc.com/news/uk-60047438",3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,16245474.0,155040.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14587,United Kingdom,GBR,,,NAT_TOTAL,20220128,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,16333980.0,155317.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14588,United Kingdom,GBR,,,NAT_TOTAL,20220129,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,1.0,,16406123.0,155613.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14589,United Kingdom,GBR,,,NAT_TOTAL,20220130,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,"The NHS vaccination programme will begin to roll out to children aged between 5 and 11 who are most at risk of COVID-19 this week, as the health service’s drive to protect the country from the virus continues.    Children aged 5 -11 who are in a clinical risk group or who live with someone who is in immunosuppressed will be able to get the first dose of the COVID vaccine in line with advice set out by the Joint Committee on Vaccination and Immunisation (JCVI).    http://web.archive.org/web/20220204112027/https://www.england.nhs.uk/2022/01/nhs-expands-covid-vaccinations-to-the-most-vulnerable-5-to-11-year-olds/",3.0,"The NHS vaccination programme will begin to roll out to children aged between 5 and 11 who are most at risk of COVID-19 this week, as the health service’s drive to protect the country from the virus continues.    Children aged 5 -11 who are in a clinical risk group or who live with someone who is in immunosuppressed will be able to get the first dose of the COVID vaccine in line with advice set out by the Joint Committee on Vaccination and Immunisation (JCVI).    http://web.archive.org/web/20220204112027/https://www.england.nhs.uk/2022/01/nhs-expands-covid-vaccinations-to-the-most-vulnerable-5-to-11-year-olds/",5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,"The NHS vaccination programme will begin to roll out to children aged between 5 and 11 who are most at risk of COVID-19 this week, as the health service’s drive to protect the country from the virus continues.    Children aged 5 -11 who are in a clinical risk group or who live with someone who is in immunosuppressed will be able to get the first dose of the COVID vaccine in line with advice set out by the Joint Committee on Vaccination and Immunisation (JCVI).    http://web.archive.org/web/20220204112027/https://www.england.nhs.uk/2022/01/nhs-expands-covid-vaccinations-to-the-most-vulnerable-5-to-11-year-olds/",1.0,,16468522.0,155698.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14590,United Kingdom,GBR,,,NAT_TOTAL,20220131,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,0.0,"31 January 2022    Since 11 November 2021, all care home workers, and anyone entering a care home, have needed to be fully vaccinated, unless they are exempt under the regulations.    As announced by the Secretary of State for Health and Social Care on 31 January 2022, the government has stated that its intention is to revoke the regulations making vaccines a condition of deployment for health and social care staff, subject to parliamentary process.    Legal requirement for health and social care staff to be double jabbed to be removed, subject to consultation and Parliamentary approval    http://web.archive.org/web/20220209045009/https://www.gov.uk/government/publications/vaccination-of-people-working-or-deployed-in-care-homes-operational-guidance/coronavirus-covid-19-vaccination-of-people-working-or-deployed-in-care-homes-operational-guidance    http://web.archive.org/web/20220208144510/https://www.gov.uk/government/news/consultation-on-removing-vaccination-as-a-condition-of-deployment-for-health-and-social-care-staff    http://web.archive.org/web/20220210124238/https://www.nursingtimes.net/news/coronavirus/government-confirms-u-turn-on-mandatory-vaccination-policy-31-01-2022/",17315893.0,155754.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14591,United Kingdom,GBR,,,NAT_TOTAL,20220201,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,0.0,,17428345.0,156875.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14592,United Kingdom,GBR,,,NAT_TOTAL,20220202,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,0.0,,17515199.0,157409.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
14593,United Kingdom,GBR,,,NAT_TOTAL,20220203,1.0,0.0,,2.0,0.0,,2.0,0.0,,3.0,0.0,,1.0,0.0,,0.0,,,0.0,,,2.0,,0.0,,,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.0,,3.0,0.0,,5.0,1.0,,2.0,0.0,,,,2.0,,3.0,,5-15 yrs,5-15 yrs,2.0,2.0,2.0,2.0,5.0,,0.0,,17607832.0,157730.0,42.13,42.13,46.43,46.43,47.4,47.4,50.6,50.6,25.0,25.0
